id;mpn;name;theme;subtheme;piece_count;retail_price;year_released;retirement_status;weight_kg;dimensions;notes;created_at;updated_at;release_date;retired_year;retired_date;grade_1_value;grade_2_value;grade_3_value;grade_4_value;grade_5_value;prediction_2yr;prediction_5yr;minifig_value;length_cm;width_cm;height_cm;designer;product_hook;description;call_to_action;highlights;seo_title;seo_description;user_id;brand;type;last_valued_at;upc;ean;minifigs_count;availability;age_range;color;character_ip;features;material;grade_1_value_used_low;grade_1_value_used_high;rolling_growth_1yr;rolling_growth_12m
cabaea53-2774-4e8c-86ef-d242d6c0367d;76274-1;Batman with the Batmobile vs Harley Quinn and Mr. Freeze;DC Comics Super Heroes;Batman: The Animated Series;435;54.99;2024;retired;;;;2026-03-07 16:03:44.281952+00;2026-03-10 01:00:14.944758+00;2024-06-01;;2025-10-01;50.01;40.01;32.51;25.01;;72.18;107.25;;;;;Adam Grabowski;Justice doesn't just happen. It arrives in a long, black shadow with a 435-piece body count.;"Nostalgia is a hell of a drug, and this Adam Grabowski-designed masterpiece is the pure stuff. Captured in the unmistakable, hauntingly sleek aesthetic of the 1992 classic, this Batmobile isn't just a toy; it is a violent silhouette of art deco justice. While the world gets louder and messier, there is a profound serenity in the smooth curves of the Caped Crusader’s preferred transport. You are not just building a car; you are staging a desperate midnight confrontation against the clinical cold of Mr. Freeze and the chaotic whim of Harley Quinn. It sits on a rotating display stand like a trophy of a cleaner age of animation. It demands a prominent place on your shelf, radiating that moody, Gotham atmosphere that defined a generation of collectors. Stop pretending you don't need this level of brooding sophistication in your life.";Secure the Dark Knight's finest hour before the trail goes cold.;"• Features the iconic Batmobile from the legendary 1992 animated series aesthetic.
• Includes the debut-era styling for Batman, Harley Quinn, and Mr. Freeze.
• Comes with a rotating display stand and a descriptive character fact plate.
• Designed by the renowned Adam Grabowski with a focus on sleek, accurate lines.";LEGO 76274 Batman The Animated Series Batmobile vs Harley Quinn & Mr. Freeze;Own the legendary LEGO 76274 Batman The Animated Series Batmobile. This retired DC Super Heroes set features Batman, Harley Quinn, and Mr. Freeze minifigures. Designed by Adam Grabowski, this 435-piece display model captures the iconic 1992 aesthetic with a rotating stand. A must-have for adult collectors and fans of the definitive Gotham City era. Shop this retired classic at Kuso Oishii.;464736d3-8ea2-45a9-9f90-95938d172080;LEGO;Set;2026-03-10 01:00:14.944758+00;673419390835;5702017590257;3;;;;;;;;;;
aa060ec1-e47b-4169-84f8-c879b441540c;DG172-1;Rolife DIY Miniature House - Baking Kitchen;;;;;;active;;;;2026-03-07 16:03:26.42763+00;2026-03-07 20:44:38.858815+00;;;;;;;;;;;;;;;;"Because your actual kitchen is a mess and your scale-modelling skills deserve an upgrade.
Stop pretending you don't want this level of domestic perfection on your shelf.";"Forget the flat-pack frustration of actual furniture and lose yourself in the meticulous charm of the Baking Kitchen. This isn't some plastic toy for children; it is a sprawling, high-detail shrine to the art of the patisserie that demands your full attention and a steady hand. Every tiny shelf, miniature whisk, and faux-baked masterpiece is a testament to your patience and your refusal to settle for a boring desk. It sits at that perfect intersection of architectural discipline and creative obsession, offering a finished display piece that looks like a high-end diorama rather than a weekend hobby. If you crave the satisfaction of building a world from the floorboards up without the actual sawdust, this Rolife masterpiece is your new addiction. It is sophisticated, incredibly detailed, and looks damn good under a spotlight.";Grab your Baking Kitchen and prove you can actually finish a project for once.;"• Intricate interior featuring realistic kitchen tools and miniature pastries.
• High-quality wood and paper materials for a professional-grade finish.
• Functional LED lighting to transform your build into a nocturnal centerpiece.
• Perfectly scaled 1:24 architecture for serious miniature collectors.";Rolife DIY Miniature House Baking Kitchen DG172-1 | Kuso Oishii;Build the ultimate miniature sanctuary with the Rolife DIY Miniature House Baking Kitchen DG172-1. A high-detail 1:24 scale kit featuring LED lighting and intricate furniture. High-quality materials for adult collectors who value precision and design. Shop the Rolife collection at Kuso Oishii for the best in sophisticated DIY dioramas and miniature displays. Available now.;464736d3-8ea2-45a9-9f90-95938d172080;Rolife;Other;;;;;;;;;;;;;;
89b8348c-db45-483d-87d7-510769522ec9;col093;Intergalactic Girl;;;;;;active;;;;2026-03-07 16:01:52.63661+00;2026-03-08 01:02:01.188754+00;;;;;;;;;;;;;;;;Because someone has to show the boys how to colonise a sector without making a mess of it.;"Stop pretending your shelf doesn't need a dash of retro-futuristic charm. The Intergalactic Girl isn't just another spacer; she is a neon-pink middle finger to the dull, utilitarian aesthetic of typical deep-space exploration. With her classic trans-light blue visor and a pulse pistol that looks like it belongs in a high-stakes standoff on a desert moon, she brings a much-needed edge to your CMF lineup. This isn't for the casual hobbyist; it is for the collector who understands that dominating the galaxy requires both style and tactical superiority. She stands as a testament to the era of bold designs and bolder attitudes, ready to defend your display from the mundane. Put her in the front row and let her stare down the rest of your collection with unwavering confidence.";Add this pink-clad pioneer to your ranks before she drifts out of orbit.;"• Features the iconic trans-light blue visor and pink space suit design.
• Equipped with a futuristic pulse pistol for intergalactic defense.
• A standout addition to any Series 6 Collectable Minifigures lineup.
• Boasts the classic Classic Space logo variant on her torso.";LEGO Intergalactic Girl Minifigure col093 - Kuso Oishii;Secure the LEGO Intergalactic Girl col093 from CMF Series 6. This retro-themed pink space explorer features a classic trans-blue visor and pulse pistol, making her a must-have for serious minifigure collectors. Authentic LEGO Series 6 Intergalactic Girl available now at Kuso Oishii. Don't miss out on this bold icon of the spaceways. Explore our curated selection of rare minifigures today.;464736d3-8ea2-45a9-9f90-95938d172080;LEGO;Minifig;2026-03-08 01:02:01.188754+00;;;;;;;;;;;;;
882df3a5-52fe-4fd8-9962-cc679252b584;8719514419155;Philips Hue G95 - E27 Lightguide Bulb;;;;;;active;;;;2026-03-07 16:03:27.399747+00;2026-03-07 20:44:47.975398+00;;;;;;;;;;;;;;;;"Because your apartment looks like a depressing dentist's office.
Upgrade your atmosphere before your social life finishes dying.";"Standard bulbs are for utility closets and people who have given up on life. The Philips Hue G95 Lightguide is for the ones who understand that lighting isn't just about visibility; it’s about mood, ego, and making your space look like a high-end gallery. This isn't just a glass globe; it's a statement piece with an inner light tube that glows with an intensity that’ll make your guests question their own interior design choices. Whether you’re setting the stage for a late-night drink or perfecting the glow on your rarest collectibles, this E27-base powerhouse delivers sixteen million colours of pure atmospheric dominance. It’s smart, it’s sleek, and it’s arguably the most arrogant piece of hardware you can stick in a socket. Stop compromising on your environment and start curating it with the definitive crown jewel of smart illumination.";Screw this in and stop living like a caveman.;"• Handblown glass casing with a unique inner light tube for premium aesthetics.
• Seamless control via the Philips Hue app or your preferred voice assistant.
• Instant access to sixteen million colours and the full spectrum of tunable white light.
• E27 fitting designed for statement pendants and open-bulb fixtures.";Philips Hue G95 E27 Lightguide Bulb | Smart Premium Mood Lighting;Transform your home with the Philips Hue G95 Lightguide E27 Bulb. Featuring handblown glass and 16 million colours, this smart bulb is the ultimate collector’s choice for mood lighting. Sync with your smart home for total control over your environment. Professional-grade atmosphere at your fingertips. Active status. MPN 8719514419155.;464736d3-8ea2-45a9-9f90-95938d172080;Philips;Other;;;;;;;;;;;;;;
9f188cfe-1b78-4704-97d1-6e5b78fe1f33;sw0370;R5-F7;;;;;;active;;;;2026-03-07 16:02:11.81843+00;2026-03-08 01:02:01.188754+00;;;;;;;;;;;;;;;;Because your Y-wing looks naked without a droid who actually knows how to calibrate a targeting computer.;"Stop pretending your Rebel fleet is complete when your Y-wing cockpit is looking this goddamn empty. R5-F7 isn't just another disposable astromech; he’s the high-contrast yellow and white grease monkey that kept Dutch Vander’s Ion Cannons firing until the bitter end at the Battle of Yavin. With that signature conical head and a colour scheme that screams original trilogy excellence, sw0370 is the specific hit of nostalgia your Star Wars collection demands. This isn't a background character; it’s a piece of technical precision for the collector who knows that 'close enough' is just another word for failure. Whether he’s plugged into a starfighter or standing guard on your shelf, this droid brings a level of visual pop that makes standard R2 units look like scrap metal. Put some respect on the Gold Squadron name.";Secure this yellow bastard for your Gold Leader recreation before he vanishes.;"• Authentic Gold Squadron Astromech from the Battle of Yavin.
• Distinctive yellow and white colour palette for maximum shelf presence.
• Classic conical R5-series head mould accurately captured in LEGO form.
• Essential component for any screen-accurate Rebel Alliance starfighter display.";LEGO R5-F7 Minifigure sw0370 | Gold Leader’s Astromech Droid Star Wars;Add the R5-F7 LEGO Star Wars minifigure (sw0370) to your Rebel Alliance collection. This authentic Gold Squadron astromech droid features the iconic yellow and white R5-series design from the original trilogy. Perfect for Y-wing starfighters and Battle of Yavin dioramas. Shop this retired-style gem at Kuso Oishii for serious collectors only.;464736d3-8ea2-45a9-9f90-95938d172080;LEGO;Minifig;2026-03-08 01:02:01.188754+00;;;;;;;;;;;;;
8af4821d-b15f-4efe-9073-6681316f545c;10335-1;The Endurance Ship;Icons;;3011;229.99;2024;active;;;;2026-03-07 16:02:32.128888+00;2026-03-10 01:00:15.110068+00;2024-11-29;;;213.29;170.63;138.64;106.65;;324.08;;;;;;Hans Burkhard Schlomer;History doesn't care about your feelings, but it looks damn good in 3,011 pieces.;Sir Ernest Shackleton’s ambition was legendary, but his failure was a masterpiece of survival that makes for an even better display. This sprawling tribute to the Imperial Trans-Antarctic Expedition is a masterclass in nautical engineering, trading flashy gimmicks for the haunting elegance of three towering masts and ten meticulously rigged sails. Beneath the removable deck, the interior detail is sharp enough to make you feel the biting cold of the Weddell Sea. Hans Burkhard Schlomer has captured the precise moment before the ice claimed her, offering a build that feels less like a toy and more like a historical haunting. It is a massive, structural middle finger to the elements, designed for the collector who understands that the most compelling stories usually end in a shipwreck. Place it on your shelf and let everyone know you value grit over glamour.;Secure this monument to unwavering human defiance for your collection today.;"• Features three towering masts and ten highly detailed fabric sails for a realistic maritime silhouette.
• Includes a removable deck that reveals intricate cabins and the ship's steam engine room.
• Designed by the legendary Hans Burkhard Schlomer with 3,011 pieces of structural precision.
• Comes with a sturdy display stand and a commemorative nameplate for a gallery-quality finish.";LEGO 10335 The Endurance | Icons Shackleton Expedition Ship | Kuso Oishii;Own a piece of maritime history with LEGO Icons 10335 The Endurance. This 3,011-piece Shackleton expedition ship features detailed rigging, fabric sails, and a removable deck. Perfect for adult collectors and history buffs, this 2024 release captures the legendary vessel in stunning detail. Secure your Icons masterpiece at Kuso Oishii and celebrate the ultimate story of Antarctic survival.;464736d3-8ea2-45a9-9f90-95938d172080;LEGO;Set;2026-03-10 01:00:15.110068+00;673419388320;5702017583228;0;;;;;;;;;;
df05ab30-7d6f-48f7-a6ea-490cb4934a03;LC-28cm-NS-FP;Le Creuset 28cm Toughened Non-Stick Shallow Frying Pan;;;;;;active;;;;2026-03-07 16:03:32.437117+00;2026-03-07 20:45:37.547884+00;;;;;;;;;;;;;;;;"Because your culinary ambitions deserve better than a pan that sticks to your dreams.
Heavy-duty performance for those who actually know their way around a kitchen.";Stop pretending that scratched-up supermarket rubbish is doing your ingredients any favours. This 28cm masterpiece from Le Creuset is the definitive flex for your kitchen, offering a toughened non-stick surface that refuses to quit even under the pressure of a high-heat sear. It is weighty, purposeful, and finished with a sleekness that makes your old cookware look like scrap metal. Whether you are deglazing a pan sauce or flipping a delicate piece of sea bass, this is about control and the quiet confidence of knowing your equipment won't let you down. It is an investment in your daily ritual, designed for those who realise that life is far too short for mediocre meals or a pan that clings to your dinner more than you do.;Upgrade your culinary arsenal today and stop cooking like a fucking amateur.;"• Advanced non-stick coating that is PFOA-free and built to endure daily punishment.
• Optimised heat distribution for consistent results across the entire cooking surface.
• Versatile 28cm diameter perfect for everything from searing proteins to reduction sauces.
• Reinforced construction that maintains its shape and integrity under intense kitchen heat.";Le Creuset 28cm Toughened Non-Stick Shallow Frying Pan | LC-28cm-NS-FP;Dominate your kitchen with the Le Creuset 28cm Toughened Non-Stick Shallow Frying Pan. Engineered for professional-grade heat distribution and effortless release, this is the ultimate upgrade for serious home cooks. Shop the LC-28cm-NS-FP at Kuso Oishii for high-performance cookware that actually lasts. Better cooking starts with better tools. Order now.;464736d3-8ea2-45a9-9f90-95938d172080;Le Creuset;Other;;;;;;;;;;;;;;
5d0a2484-186e-40b9-848f-e6bd39039094;LC-28cm-NS-SS-FP;Le Creuset 3-Ply Stainless Steel 28cm Non-Stick Frying Pan;;;;;;active;;;;2026-03-07 16:03:32.833379+00;2026-03-07 20:45:41.25039+00;;;;;;;;;;;;;;;;"Because your culinary ambitions deserve better than a cheap pan that sticks. 
Ditch the mediocrity and embrace stainless steel perfection.";Stop pretending your scratched-up discount pans are doing your ingredients justice. This 28cm masterpiece from Le Creuset is a clinical exercise in thermal precision, crafted with a triple-layer construction that ensures heat doesn't just hit the bottom—it radiates with absolute uniformity. The professional-grade non-stick surface is tough enough to handle your ambition and slick enough to make cleanup feel like an afterthought. It is heavy, handsome, and unapologetically engineered for people who understand that the difference between a good sear and a ruined dinner is a few millimetres of high-grade steel. Whether you are deglazing a pan sauce or perfecting a delicate omelette, this is the definitive tool for those who demand excellence from their hardware. Invest in the best or keep making excuses.;Upgrade your kitchen arsenal and stop cooking like a fucking amateur.;"• Triple-layer construction for flawless heat distribution.
• Ultra-tough, reinforced non-stick coating that actually lasts.
• Ergonomic stay-cool handle designed for balance and control.
• Versatile 28cm diameter ideal for high-capacity searing and finishing.";Le Creuset 3-Ply Stainless Steel 28cm Non-Stick Frying Pan | Kuso Oishii;Shop the Le Creuset 3-Ply Stainless Steel 28cm Non-Stick Frying Pan at Kuso Oishii. Professional-grade heat distribution and a durable non-stick surface for serious cooks. This heavy-duty kitchen essential offers clinical precision and effortless cleanup. Elevate your cooking game with high-performance stainless steel cookware designed for longevity and style. Order yours today.;464736d3-8ea2-45a9-9f90-95938d172080;Le Creuset;Other;;;;;;;;;;;;;;
7894bdde-d317-4d25-bcd6-a706adc98c17;LC-28-CI-FP-VR;Le Creuset Cast Iron Signature Frying Pan with Wood Handle, Volcanic, 28cm;;;;;;active;;;;2026-03-07 16:03:33.321117+00;2026-03-07 20:45:45.789815+00;;;;;;;;;;;;;;;;"Forged in fire and built for those who tolerate nothing less than perfection.
It’s not just a pan; it’s a lifestyle upgrade for your kitchen.";"Stop pretending that flimsy aluminum disc you bought at a supermarket counts as cookware. The Le Creuset Signature Frying Pan is a heavy-duty masterpiece of cast iron engineering designed for people who actually give a damn about their steak. Clad in the legendary Volcanic orange, this 28cm beast provides the thermal mass necessary for a crust that would make a professional chef weep with envy. The wooden handle isn’t just for aesthetics; it stays cool while you’re turning up the heat, offering a tactile grip that feels as substantial as the heritage backing it. It is a kitchen heirloom that survives generations and mocks the disposable nature of modern appliances. This isn't just about pan-searing; it is about owning the finest piece of culinary hardware ever forged. Do your kitchen a favour and get some real iron.";Upgrade your kitchen arsenal and dominate the stovetop today.;"• Genuine cast iron construction for unparalleled heat retention and distribution.
• Signature Volcanic enamel finish provides iconic style and effortless cleaning.
• Ergonomic stay-cool wooden handle designed for comfort and precision control.
• Versatile 28cm diameter perfect for everything from rapid searing to slow reduction.";Le Creuset 28cm Cast Iron Frying Pan - Volcanic Wood Handle | LC-28-CI-FP-VR;Own the iconic Le Creuset 28cm Cast Iron Signature Frying Pan in Volcanic. Featuring a stay-cool wood handle and superior heat retention, this premium frying pan is the ultimate kitchen essential for serious collectors and home chefs. Durable, stylish, and built to last a lifetime. Shop the legendary LC-28-CI-FP-VR now.;464736d3-8ea2-45a9-9f90-95938d172080;Le Creuset;Other;;;;;;;;;;;;;;
c45181f9-3711-4970-a9a9-9eea657bbee3;LC-30CM-NS-WOK;Le Creuset 30 cm Non-Stick Wok;;;;;;active;;;;2026-03-07 16:03:34.184306+00;2026-03-07 20:45:54.383231+00;;;;;;;;;;;;;;;;"Because your kitchen deserves a weapon, not just a utensil.
High-heat mastery meets a surface that actually survives the night.";"Stop pretending your cheap high-street pan is doing your ingredients any favours. The Le Creuset 30 cm Non-Stick Wok is the kitchen equivalent of a heavy-duty power tool, designed for those who take their heat seriously and their clean-up even more so. This isn't just about stir-fry; it’s about absolute thermal dominance and a surface so slick that ingredients practically flee the pan. Its toughened construction handles the abuse of a high-flame lifestyle while maintaining the refined silhouettes Le Creuset is known for. You are buying the confidence to push temperatures to the limit without the soul-crushing aftermath of a ruined coat. It stays balanced, it stays hot, and it makes you look like you actually know what you’re doing behind the stove. Own the heat or stay out of the kitchen.";Upgrade your kitchen arsenal and start searing with intent.;"• Toughened non-stick surface engineered for high-performance searing.
• Versatile 30 cm diameter provides ample volume for serious meal prep.
• Ergonomic handle design ensures maximum control during rapid tossing.
• Professional-grade construction compatible with all major cooktops.";Le Creuset 30 cm Non-Stick Wok | LC-30CM-NS-WOK | Kuso Oishii;Master the art of the stir-fry with the Le Creuset 30 cm Non-Stick Wok. Built for high-performance searing and effortless release, this professional-grade wok offers superior heat distribution and durability for the serious home chef. Tough, balanced, and easy to clean, it is the ultimate upgrade for your culinary collection. Shop the LC-30CM-NS-WOK at Kuso Oishii today.;464736d3-8ea2-45a9-9f90-95938d172080;Le Creuset;Other;;;;;;;;;;;;;;
b93f4b15-a115-43db-ac6b-78ad9e27ab79;sw0320;Geonosian;;;;;;active;;;;2026-03-07 16:02:12.266089+00;2026-03-08 01:02:01.188754+00;;;;;;;;;;;;;;;;Because your Separatist army isn't going to build itself, and the Republic isn't going to surrender to a polite request.;"Stop pretending you have enough infantry to hold the Outer Rim when your Geonosis display looks like a ghost town. This isn't just another background character; it’s the backbone of the Separatist nightmare, rendered in that distinctly gritty Clone Wars aesthetic. With those translucent wings and a gaze that suggests he’s already calculated exactly where to stick a sonic blaster, this sw0320 minifigure commands the kind of aerial presence that makes Jedi Knights sweat. He’s lean, mean, and built for the swarms. Whether you’re staging a mass execution in the Petranaki arena or just need someone to look menacingly efficient on a shelf, this Geonosian brings the precise level of bug-eyed hostility your collection has been lacking. Don't settle for a hollow victory.";Secure this winged menace for your hive before the Republic shuts us down.;"• Features the iconic translucent dark orange wings for superior aerial display.
• Detailed olive green torso print capturing the rugged Geonosian warrior aesthetic.
• Authentic Clone Wars era design compatible with all Separatist troop builds.
• Essential army builder for recreating the Battle of Geonosis at scale.";LEGO Star Wars Geonosian Minifigure sw0320 - Clone Wars Edition;Shop the LEGO Star Wars Geonosis Warrior minifigure sw0320. Features authentic Clone Wars detailing and translucent wings. The perfect addition to any Separatist army or Geonosis diorama. High-quality LEGO Star Wars collectable available now at Kuso Oishii. Own a piece of the hive today.;464736d3-8ea2-45a9-9f90-95938d172080;LEGO;Minifig;2026-03-08 01:02:01.188754+00;;;;;;;;;;;;;
60a97ab4-818a-4615-aaa6-7c3428cb35fc;col150;Skydiver;;;;;;active;;;;2026-03-07 16:02:13.151582+00;2026-03-08 01:02:01.188754+00;;;;;;;;;;;;;;;;Gravity is just a suggestion. Stop being a coward and take the plunge.;"Stop staring at your static shelves and inject some terminal velocity into your collection. The Series 10 Skydiver isn't here to play it safe; he's here to look down at the rest of your Minifigures from a terrifying height. Clad in high-visibility jumpsuits and sporting that thousand-yard stare only found in people who voluntarily jump out of functional aircraft, this specialist brings a much-needed edge to the typical City-style layout. Whether he’s mid-freefall or packing his gear for the next drop, his presence is a calculated middle finger to gravity. This isn't just another plastic person; it’s a tribute to the lunatics who think a parachute is a perfectly reasonable insurance policy. Grab him, pose him, and let everyone know your collection doesn't do boring.";Add this airborne adrenaline junkie to your display before he hits the deck.;"• Official LEGO Collectible Minifigures Series 10 release
• Highly detailed skydiving gear and helmet accessories
• Iconic altitude-defying aesthetic for specialist collectors
• Seamlessly integrates with aviation and city-themed displays";LEGO Skydiver Series 10 Minifigure col150 | Kuso Oishii Collectibles;Elevate your LEGO collection with the Series 10 Skydiver (col150). This high-altitude specialist brings adrenaline and expert detailing to your Minifigure display. Perfect for serious collectors seeking rare Series 10 additions, this figure captures the essence of extreme sports with authentic gear and a fearless attitude. Shop Kuso Oishii for genuine LEGO collectibles.;464736d3-8ea2-45a9-9f90-95938d172080;LEGO;Minifig;2026-03-08 01:02:01.188754+00;;;;;;;;;;;;;
d812e2f7-06d6-4468-88ea-b9c2b57e8a37;10298-1;Vespa 125;Icons;Vehicles;1106;89.99;2022;retired;;;;2026-03-07 16:03:23.847731+00;2026-03-10 01:00:15.318017+00;2022-03-01;;2025-12-20;78.98;63.18;51.34;39.49;;102.22;111.05;;;;;Marco Lambri, Florian Müller;"Leave the helmet behind and skip the traffic. 
This is the only Italian engine that won't leak oil on your carpet.";"Stop pretending you’re going to buy a real scooter; buy the one that doesn't require a licence or a tetanus shot instead. This Icons Vespa 125 is a masterclass in brick-built curves, capturing that post-war Italian swagger with a pastel blue finish that screams 'I have better taste than you'. It’s a sophisticated slice of industrial design history, complete with a spare wheel for those imaginary punctures and a bouquet of flowers that will never die. Whether you’re dreaming of a Roman holiday or just trying to fix that empty spot on your bookshelf, this model delivers an effortless aesthetic payoff. It is a calculated flex for the discerning collector who understands that sometimes, the most badass thing you can display is a perfectly executed piece of 1960s nostalgia. This isn't just a build; it is a vibe.";Secure your piece of the Italian dream before this icon retires.;"• Authentic pastel blue colorway sourced from original 1960s Piaggio palettes.
• Functional steering, kickstand, and a removable engine cover for mechanical nerds.
• Includes period-accurate accessories like a vintage helmet and rear storage basket.
• Advanced curved building techniques designed by Marco Lambri and Florian Müller.";LEGO Icons Vespa 125 Scooter (10298) - 1106 Pieces - New & Sealed;Shop the LEGO Icons Vespa 125 (10298). A 1106-piece masterclass in Italian design, featuring authentic 1960s details, pastel blue finish, and functional steering. Perfect for adult collectors and vehicle enthusiasts before its 2025 retirement. Own a piece of Piaggio history with this sophisticated display model. Fast shipping and expert packaging for serious collectors at Kuso Oishii.;464736d3-8ea2-45a9-9f90-95938d172080;LEGO;Set;2026-03-10 01:00:15.318017+00;673419355957;5702017151861;0;;;;;;;;;;
d106cd8a-257d-40a5-945f-e75734c9c522;40676-1;The Phantom Menace;BrickHeadz;Star Wars;732;49.99;2024;retired;;;;2026-03-07 16:03:36.209789+00;2026-03-10 01:00:15.835481+00;2024-05-01;;2024-12-24;35.54;28.43;23.1;17.77;;;;;;;;;"Twenty-five years of prequel glory condensed into 732 pieces of pure, unadulterated hubris. 
It’s time to admit Maul was the best thing about 1999.";"Stop pretending you’re too refined for the prequels; we both know you have a soft spot for the political intrigue and the crimson hum of a double-bladed lightsaber. This 25th-anniversary collection isn't just a set of blocks; it’s a masterclass in distilled character design, packing the heavy hitters of Episode I into a sharp, shelf-ready aesthetic. From the stoic resolve of Qui-Gon Jinn to the menacing silhouette of Darth Maul, these figures capture the essence of a galaxy in turmoil without the clutter of a full-scale diorama. Whether you’re displaying the regal elegance of Queen Amidala or the clumsy charm of Jar Jar Binks, this set demands respect through its sheer density and visual impact. It is a bold, coordinated strike on your nostalgia, designed for those who appreciate the symmetry of a well-curated collection.";Secure the high ground and add this masterwork to your shelf before it vanishes into the Force.;"• Features six iconic characters including Queen Amidala, Anakin Skywalker, and Captain Panaka.
• Commemorates the 25th anniversary of Star Wars: The Phantom Menace.
• Includes individual baseplates for versatile and customisable display configurations.
• Detailed brick-built representations of Qui-Gon Jinn and the formidable Darth Maul.";LEGO 40676 BrickHeadz Star Wars The Phantom Menace | 25th Anniversary Set;Own the 25th anniversary LEGO BrickHeadz Star Wars The Phantom Menace set 40676. Featuring six iconic characters including Qui-Gon Jinn, Darth Maul, and Queen Amidala, this 732-piece collector's set is a must-have for Star Wars fans. Retiring in December 2024, secure this Episode I tribute before it's gone. Collector-grade BrickHeadz for serious displays.;464736d3-8ea2-45a9-9f90-95938d172080;LEGO;Set;2026-03-10 01:00:15.835481+00;;;;;;;;;;;;;
36acc28c-f17b-4dc3-b80c-13547a2989a5;40756-1;Lucky Knots;Seasonal;Chinese Traditional Festivals;317;;2025;retired;;;;2026-03-07 16:03:35.825942+00;2026-03-10 01:00:15.88809+00;2025-01-01;;2025-01-07;10;8;6.5;5;;13.41;18.24;;;;;;"Tradition isn't about looking back; it’s about making your space look better than everyone else’s.";"Some people buy decorations; you curate an atmosphere. The LEGO 40756-1 Lucky Knots set is less about building and more about commanding a room with a sharp, crimson focal point that actually means something. This isn't just a nod to the Chinese Traditional Festivals subtheme—it’s a sophisticated interlocking of geometry and cultural weight. It was here for a heartbeat in early 2025 before vanishing into retirement, making it a piece for the collector who understands that scarcity is the only real aesthetic. Its intricate design serves as a brutal reminder that while most things break or fade, a well-placed icon of longevity remains immovable. It’s elegant enough for a gallery and bold enough to make your ordinary shelf look like an afterthought. Own the tradition or let the space stay empty.";Secure this retired piece of art before someone with better taste beats you to it.;"• Features two distinct and highly detailed Lucky Knot designs built from 317 pieces.
• A centerpiece of the 2025 Chinese Traditional Festivals seasonal collection.
• Extremely short retail window with retirement confirmed on 7 January 2025.
• Deep crimson and gold aesthetic designed for high-end shelf presence.";LEGO 40756 Lucky Knots | Retired 2025 Chinese Traditional Festival Set;Shop the retired LEGO 40756-1 Lucky Knots set from the Chinese Traditional Festivals subtheme. Released and retired in early 2025, this 317-piece Seasonal set is a rare collector's item featuring intricate cultural designs and sophisticated display presence. Perfect for serious LEGO collectors and high-end home decor enthusiasts. Buy this rare retired LEGO set at Kuso Oishii today.;464736d3-8ea2-45a9-9f90-95938d172080;LEGO;Set;2026-03-10 01:00:15.88809+00;;5702017830162;0;;;;;;;;;;
732ba506-a236-4cb2-aa3e-66ae3f56efd7;bob028;SpongeBob Minifig;;;;;;active;;;;2026-03-07 16:02:16.422991+00;2026-03-08 01:02:01.188754+00;;;;;;;;;;;;;;;;"The most dangerous fry cook in the ocean just hit the deck.
Keep your spatulas close and your sanity closer.";"Let’s be honest: your collection is far too serious, and this buck-toothed menace is exactly the sort of chaotic energy required to wreck the curve. This isn’t some sanitised, modern redesign; it’s the definitive bob028, capturing that specific brand of wide-eyed optimism that borders on the pathologically unhinged. Whether he’s flipping burgers or haunting your dreams from the shelf, he commands attention through sheer, unadulterated absurdity. He’s rare, he’s square, and he doesn’t give a damn about your sophisticated aesthetic. Owning him isn’t just about completing a set; it’s about acknowledging that sometimes, the most influential figure in your display is a talking kitchen sponge with zero impulse control. Secure him now or live with the crushing regret of a porous-shaped hole in your heart.";Add this yellow bastard to your display before he drifts out of reach.;"• The definitive bob028 SpongeBob SquarePants minifigure.
• Essential piece for Bikini Bottom completionists and nostalgic collectors.
• Striking oversized head mould with that signature maniacal grin.
• Currently active but legendary enough to disappear at any moment.";LEGO SpongeBob SquarePants Minifigure (bob028) - Kuso Oishii;Shop the LEGO SpongeBob SquarePants minifigure (bob028). A must-have for serious collectors and Bikini Bottom fans looking for the definitive version of the world's most famous sponge. Secure this active set piece for your collection before it retires into the deep blue. High-quality adult collector focus at Kuso Oishii.;464736d3-8ea2-45a9-9f90-95938d172080;LEGO;Minifig;2026-03-08 01:02:01.188754+00;;;;;;;;;;;;;
